ID,data
137872,0.129490139
84876,0.129467568
54862,0.129457894
2901,0.12945467
51005,0.129448221
11022,0.129415976
84265,0.129335363
10558,0.129309566
54857,0.129296668
27236,0.129277321
100652853,0.129251525
124491,0.129228954
84152,0.129206382
219333,0.129164463
10455,0.129058054
6002,0.129038707
22949,0.129029034
55845,0.129022585
10501,0.129006462
4694,0.128993564
53349,0.128990339
56997,0.128970992
4493,0.128961319
1601,0.128958094
692099,0.128922624
154743,0.128835563
147991,0.128803317
5739,0.128751725
92675,0.128729153
91526,0.128725929
84620,0.128700133
221830,0.128658214
64375,0.128629193
23788,0.12861952
89870,0.128603397
152330,0.128571152
199704,0.128532458
10549,0.128458294
6543,0.12845507
84441,0.128393804
84239,0.128390579
57523,0.128290619
1965,0.128274497
4495,0.128226129
6654,0.12818421
101927931,0.128177761
147228,0.128151965
641,0.128145516
144110,0.12811972
56849,0.128071352
114926,0.128045556
8988,0.127971392
56252,0.127958494
83755,0.127942371
100506495,0.127864983
145407,0.127845636
144347,0.127839187
55593,0.127771472
100144602,0.127736002
728715,0.127732778
7332,0.127703757
346606,0.127677961
9423,0.127677961
1158,0.127665063
6657,0.127632818
79144,0.127600573
645520,0.127545756
10752,0.127497388
79810,0.127474817
100505915,0.127458694
51097,0.127394204
114902,0.127342611
57189,0.127336162
11309,0.127326489
55589,0.1272491
342538,0.127187835
51550,0.127174936
8411,0.127171712
5763,0.127139467
80823,0.127126569
79841,0.127091099
6171,0.127039507
26017,0.127010486
2395,0.12698469
374860,0.126955669
728113,0.12694922
55854,0.126942771
4172,0.126910526
6520,0.12688473
9117,0.126878281
7443,0.126855709
9019,0.12684926
5998,0.126781545
10159,0.126736402
148198,0.126736402
54458,0.12664934
952,0.126591299
8022,0.126575176
7343,0.12654938
10049,0.126533258
116511,0.126491339
10952,0.126423624
7045,0.1264204
9696,0.126417175
9091,0.126417175
57555,0.12638493
79081,0.126217255
389692,0.126201132
79033,0.126188234
3269,0.126155989
100129250,0.126110846
154796,0.126088274
9555,0.126075376
128178,0.125994763
1057,0.12594962
144100,0.1259206
5558,0.125901252
730087,0.125891579
5052,0.12588513
56301,0.125872232
8850,0.125823864
5977,0.125794843
51559,0.12578517
10328,0.125723904
205717,0.12564974
1650,0.125643291
10428,0.125420799
54460,0.125311166
100134938,0.125272472
337972,0.125262798
10819,0.125079001
9689,0.125059654
124599,0.125059654
10762,0.12504998
7107,0.125033857
221143,0.125008061
285755,0.124998388
28974,0.124940346
51225,0.124901652
503538,0.124843611
51747,0.124766223
114781,0.1247501
100133121,0.124746875
6993,0.12468561
55833,0.124601772
6282,0.124582425
85397,0.124540506
65065,0.124376056
81537,0.124369607
124739,0.124353484
57535,0.124321239
51637,0.124311566
8999,0.124247075
10169,0.124208381
22941,0.124189034
5986,0.124182585
151531,0.12415034
30012,0.124089074
7982,0.124056829
254359,0.123972991
22846,0.123969767
255252,0.123953644
81789,0.123927848
915,0.123895603
221477,0.123866582
7267,0.123834337
57823,0.123802092
869,0.123737602
442211,0.123689234
11157,0.12367956
154214,0.123627968
83551,0.123586049
5447,0.123492538
84269,0.123469967
359,0.123434497
153339,0.123395803
3837,0.123392578
3655,0.123357109
51651,0.123334537
120863,0.123328088
9820,0.123247475
23335,0.123244251
1540,0.123231353
112479,0.123137842
25940,0.123124944
9177,0.12305078
80724,0.123047555
135114,0.123044331
28998,0.123044331
23603,0.123037882
64359,0.123034657
140775,0.122983065
28981,0.12295082
6702,0.122896003
10189,0.122866982
5265,0.122808941
929,0.12277992
5756,0.122702532
100507218,0.122673511
81931,0.122654164
4651,0.12265094
203427,0.122618694
165829,0.122586449
148709,0.122583225
84466,0.122573551
148014,0.122570327
4191,0.122538082
57149,0.122531633
84569,0.122531633
3182,0.122489714
728492,0.122428448
7561,0.122402652
4938,0.122389754
645784,0.122338162
112399,0.122318814
344387,0.122302692
25932,0.122218854
128653,0.122205956
6938,0.122199507
402176,0.122160813
5870,0.122138241
3150,0.122128568
80007,0.122109221
6457,0.12198024
55349,0.121922199
51379,0.121909301
10567,0.121883505
11332,0.121848035
6862,0.121841586
2195,0.121690034
154313,0.121503012
57549,0.121503012
4049,0.121496563
219738,0.121451419
89853,0.121367582
7205,0.121361133
6726,0.121354684
5025,0.121322439
84306,0.121322439
196394,0.121306316
400073,0.121274071
25794,0.121270847
1063,0.121248275
127687,0.12124505
23586,0.121219254
10162,0.12121603
54726,0.121199907
170622,0.121193458
78986,0.121170886
6635,0.121164437
8683,0.121161213
84894,0.121141866
4212,0.12104513
200916,0.121022559
116093,0.120999987
1103,0.120974191
79290,0.120883905
147968,0.120877455
1191,0.120832312
79969,0.120819414
90273,0.120783944
619190,0.120764597
26227,0.120742026
84253,0.120693658
6277,0.120622719
390916,0.120590473
388523,0.120584024
79921,0.120522759
9914,0.120503412
9324,0.120493738
79877,0.120374431
220441,0.12034541
84516,0.120342186
55777,0.120335737
494143,0.120329288
51119,0.120287369
93210,0.120274471
401036,0.120258348
148753,0.120226103
728769,0.120206756
100533182,0.120193858
55226,0.120171286
79958,0.120100347
149373,0.120074551
26986,0.120061653
9023,0.120055204
79800,0.12001651
311,0.119984264
55742,0.119977815
23480,0.119964917
663,0.119926223
11253,0.1199101
196743,0.119887529
65003,0.11978112
81544,0.119774671
6175,0.119752099
122876,0.119648915
10903,0.119584424
22999,0.119487689
3918,0.11948124
3560,0.119455444
57473,0.119455444
55915,0.119452219
79613,0.119432872
83930,0.119407076
55540,0.119384504
54905,0.119336137
7003,0.119300667
440093,0.119274871
6631,0.119268422
51122,0.119261973
353355,0.119255524
7511,0.119249075
59348,0.119239401
100289274,0.119232952
6284,0.119226503
619455,0.119152339
134637,0.119142666
3251,0.119139441
4582,0.119113645
8792,0.119074951
5709,0.118968542
200420,0.118933072
83444,0.118907276
58190,0.118868582
5715,0.118868582
726,0.118833112
841,0.118771846
22836,0.118768622
10838,0.118765397
2018,0.118742825
200844,0.118717029
93010,0.118700907
441234,0.118700907
6376,0.118665437
2307,0.118665437
5340,0.118633192
155061,0.118629967
110091775,0.118552579
29935,0.118462293
56948,0.118439721
6129,0.118417149
2965,0.118391353
10050,0.11838168
23615,0.118365557
57282,0.118365557
125875,0.118313965
7274,0.118297842
4597,0.118197882
7289,0.118194658
147495,0.118191433
4194,0.118159188
1723,0.118149514
51458,0.118143065
65997,0.118097922
23476,0.118065677
3032,0.118036656
221662,0.117988289
22986,0.11798184
116988,0.117978615
91966,0.117956043
266655,0.117949594
7416,0.117930247
657,0.117923798
81872,0.117920574
5196,0.117868981
11166,0.117843185
7439,0.117820614
29115,0.117772246
55762,0.117756123
284207,0.117743225
92591,0.117736776
8613,0.117701307
105369490,0.117669061
7803,0.117665837
196,0.117659388
117196,0.117636816
80896,0.117594898
441294,0.117559428
1906,0.117552979
112812,0.117536856
11051,0.117514285
284942,0.117414325
81854,0.117404651
112936,0.117388528
337966,0.117382079
4053,0.11737563
220929,0.117362732
57595,0.117320814
342898,0.117317589
63976,0.117314365
121512,0.117295017
80194,0.117282119
92070,0.117262772
23231,0.117259548
148266,0.117256323
643904,0.117220854
9653,0.117191833
9936,0.117127343
81846,0.11711122
55315,0.117085424
7084,0.117020934
53635,0.116982239
84216,0.116917749
552900,0.116853259
317772,0.116804891
10084,0.116804891
9061,0.116782319
284656,0.116759748
51529,0.11671138
115727,0.116653339
6144,0.116572726
145195,0.116556603
83446,0.11654693
387590,0.116527583
2295,0.116521133
689,0.11651146
84650,0.116492113
125704,0.116485664
441027,0.116469541
7057,0.116305091
11316,0.116285744
5155,0.116282519
79887,0.116253499
55083,0.116198682
10437,0.116163212
198437,0.116156763
23031,0.116130967
9293,0.116089048
100996246,0.11601166
100506759,0.116005211
84662,0.116001986
27087,0.115992313
11078,0.115985864
54780,0.115972966
56731,0.115953619
79155,0.115914924
286359,0.115879455
3985,0.115873006
79019,0.115856883
8897,0.115785944
79729,0.115779495
9111,0.115766597
554206,0.115750474
100506710,0.115737576
4776,0.115727902
123346,0.115695657
152098,0.115650514
23429,0.115644065
10018,0.115579575
84329,0.115508635
63917,0.11544092
199777,0.115402226
50674,0.115395777
201305,0.115315164
55512,0.115308715
5991,0.115263572
65992,0.115241
26610,0.115221653
11285,0.115202306
403340,0.115202306
54106,0.115192633
130355,0.115186184
81493,0.115118469
101927204,0.115108795
51586,0.115099122
63951,0.115037856
4210,0.115034631
79598,0.115008835
127262,0.114999162
100526664,0.114979815
219409,0.114934671
5087,0.11481214
6155,0.114802466
6729,0.114786344
11261,0.11477667
441208,0.1147412
5585,0.114737976
2941,0.114708955
50,0.114702506
4298,0.114699282
2817,0.114686384
4358,0.114634791
9782,0.114360707
2040,0.114354258
3067,0.114305891
55319,0.114280094
4500,0.114251074
1901,0.1142414
23608,0.11411242
10043,0.114109195
54926,0.114099521
1981,0.114083399
8521,0.114083399
25938,0.114073725
26504,0.114064052
6721,0.114064052
84830,0.114038256
55133,0.114031807
388199,0.114018909
7827,0.113999561
6810,0.113964092
53,0.113902826
4247,0.113902826
148229,0.113883479
84886,0.113844785
7049,0.113760947
9051,0.113712579
190,0.11370613
152002,0.113686783
6917,0.113664212
92400,0.113628742
8289,0.113599721
5995,0.113557803
91442,0.113548129
3906,0.113525558
64320,0.113522333
51088,0.113502986
83648,0.113499761
5316,0.113428822
29890,0.113396577
3875,0.113386903
3195,0.113348209
116154,0.113325637
2192,0.113299841
79172,0.113280494
4731,0.113245025
493753,0.1132418
80298,0.113196657
55105,0.113135391
1627,0.113112819
1948,0.11310637
11283,0.113048329
57698,0.113035431
201965,0.113016084
6017,0.112987063
5204,0.112954818
11057,0.112919348
219854,0.11290645
27147,0.112883879
5652,0.112870981
3030,0.112858083
91298,0.112845185
10650,0.112825837
142913,0.112800041
3115,0.112796817
5286,0.112671061
767811,0.112661387
80856,0.112635591
9445,0.112613019
10982,0.112613019
79896,0.112596897
400830,0.11257755
55300,0.112574325
54438,0.112567876
4921,0.112467916
7932,0.112467916
27233,0.112461467
169166,0.112413099
54734,0.11240665
4201,0.112396977
124583,0.112351833
54985,0.112335711
5379,0.112313139
79183,0.112313139
63877,0.11230669
57325,0.112300241
725,0.112290568
397,0.112184159
6.46E+05,0.112148689
79625,0.112132566
6164,0.112090648
391196,0.112013259
10640,0.111929422
135293,0.111910075
114800,0.111858482
374655,0.11184236
5270,0.111793992
6407,0.111784319
997,0.11177142
285601,0.111745624
116085,0.111677909
116534,0.111565051
100506125,0.111545704
399665,0.111516684
387893,0.111481214
220107,0.111413499
7159,0.111410275
114793,0.11140705
6273,0.111384478
387712,0.111368356
6940,0.111361907
23637,0.111355458
28964,0.111313539
2525,0.111261947
85478,0.111236151
50808,0.111226477
55450,0.111213579
3454,0.111174885
29106,0.111174885
27101,0.111120068
101929959,0.111068476
57695,0.110987863
337882,0.110974965
65080,0.11097174
3959,0.110955618
79085,0.110875005
57558,0.110839535
57863,0.110729902
10476,0.110720228
286499,0.110717004
2138,0.110704105
105374119,0.110691207
2770,0.110687983
55664,0.110613819
9066,0.11060737
55075,0.110584798
9921,0.110575125
284948,0.110533206
3116,0.110455818
51222,0.11040745
79858,0.110404225
7423,0.110401001
9404,0.110397776
2819,0.110384878
64754,0.110323612
10266,0.110291367
6418,0.110236551
5372,0.110220428
441394,0.110133366
26958,0.110078549
27121,0.110078549
431705,0.110059202
57161,0.110052753
100101467,0.110033406
6165,0.110023732
655,0.110020508
7079,0.110014059
126299,0.109991487
100124412,0.109985038
251,0.109978589
79068,0.109968916
63982,0.10993667
8269,0.109891527
55151,0.109875405
51195,0.10983671
400710,0.109762547
9519,0.109752873
91694,0.109701281
84955,0.109646464
317648,0.109617443
55061,0.109610994
25888,0.109578749
84246,0.109540055
9735,0.109520708
64960,0.109517483
482,0.109440095
6731,0.109433646
10112,0.109398176
4946,0.109385278
43847,0.109375605
10951,0.109301441
91272,0.109262747
79583,0.109211154
8187,0.109191807
6400,0.109140215
10380,0.109127317
283651,0.109127317
9260,0.109124092
9326,0.109098296
219902,0.109043479
5598,0.109024132
8424,0.109017683
170589,0.109011234
3766,0.109001561
85294,0.108953193
23096,0.108949968
115939,0.108920948
730091,0.108869355
26065,0.10883711
10099,0.108798416
1185,0.108785518
4355,0.10877262
8851,0.108743599
27302,0.108682334
10901,0.10867266
256435,0.108669435
283848,0.108633966
146429,0.108614619
160298,0.108588823
8451,0.108582374
8741,0.108566251
55831,0.108559802
646214,0.108550128
84696,0.108540455
3431,0.108534006
100288797,0.108521108
414899,0.108492087
64087,0.108488863
22843,0.108469515
11264,0.10840825
78988,0.108401801
57062,0.10837278
4586,0.108311514
9867,0.10827282
93487,0.108163186
50615,0.108150288
221178,0.108111594
23563,0.1080729
79672,0.108050328
7804,0.108027757
3134,0.108021308
2891,0.108018083
390705,0.107966491
7832,0.107934246
91875,0.107847184
10265,0.107840735
151300,0.107747224
56647,0.107740775
285315,0.107740775
53339,0.107718203
6383,0.107692407
26341,0.107669835
1041,0.107666611
283116,0.107660162
84666,0.107618243
7365,0.107440895
4583,0.10743767
6550,0.107366731
10287,0.107315138
51199,0.10727322
51154,0.107260322
26012,0.10723775
83752,0.107231301
23593,0.107211954
79050,0.107205505
84934,0.10720228
9752,0.107192607
342371,0.107150688
339804,0.107147464
2053,0.107121667
2879,0.107095871
100507316,0.107070075
5199,0.107063626
51326,0.107021707
5625,0.106983013
57403,0.10693787
29089,0.106918523
572,0.106905625
1195,0.106815338
50810,0.106770195
8969,0.106750848
54566,0.10673795
114041,0.106731501
5861,0.106689582
55604,0.106631541
56889,0.106628316
26094,0.106625092
283377,0.106592847
5143,0.106586398
100507303,0.106576724
6228,0.106515458
10095,0.106460642
100507170,0.106454193
79666,0.106431621
284067,0.106389702
79814,0.106370355
83658,0.106367131
284371,0.106070475
55763,0.106051128
388324,0.106047903
30837,0.106018883
5055,0.105954392
1806,0.105931821
79852,0.105877004
8644,0.105860881
30008,0.10583831
84069,0.105806065
79701,0.105796391
105369219,0.105786718
5720,0.10576737
9419,0.105760921
113802,0.10566741
2797,0.105525532
387787,0.105496511
57326,0.105441694
85001,0.105422347
3845,0.105351408
647589,0.105332061
2810,0.105306265
100129543,0.105306265
160418,0.105277244
56288,0.105251448
29998,0.105161161
284391,0.105161161
92960,0.105148263
57730,0.105077324
9441,0.105074099
3887,0.105057977
6573,0.105028956
81850,0.104996711
7637,0.104990262
6048,0.104935445
6329,0.104919323
11156,0.104880628
9808,0.10486773
79828,0.104825812
83463,0.104825812
55852,0.104777444
388595,0.104770995
5396,0.104754872
80195,0.104745199
10073,0.104719403
219995,0.104680708
55636,0.104632341
4907,0.104629116
353141,0.104583973
100287441,0.104574299
55106,0.104561401
8671,0.104484013
4851,0.104461441
57622,0.104442094
4585,0.104409849
51363,0.104406624
11346,0.10436793
25979,0.104290542
64755,0.104271195
51135,0.104251848
66036,0.104242174
58528,0.104235725
22873,0.104126091
23215,0.104109969
102723665,0.104077724
6338,0.104077724
344148,0.104061601
8082,0.104006784
84309,0.10400356
85014,0.103961641
10282,0.103955192
105374546,0.103890702
375607,0.103874579
64645,0.10383266
284612,0.103774619
57010,0.10376817
54620,0.103674659
10336,0.103652088
8330,0.103623067
151477,0.103623067
152815,0.103616618
79586,0.103594046
29985,0.10356825
5516,0.103506984
2.55E+03,1.03E-01
80020,0.103416698
29091,0.103416698
100192378,0.103358657
6143,0.10330384
56993,0.103223227
100532735,0.103194206
645884,0.103078124
1476,0.103026531
221914,0.103020082
347689,0.10296849
29994,0.10293302
9843,0.102926571
282617,0.102904
6464,0.10286853
65108,0.102823387
51449,0.102771795
60526,0.102694406
79734,0.102684733
8736,0.102646038
9741,0.102597671
102724788,0.102587997
146712,0.102575099
10769,0.102539629
431707,0.102517058
285141,0.102510609
5078,0.102510609
337976,0.102462241
55092,0.102449343
353219,0.102442894
283481,0.10243322
9070,0.102384853
55975,0.10236873
57348,0.102365505
81832,0.102339709
11224,0.102297791
11054,0.102259096
26137,0.102236525
388815,0.102220402
1945,0.102217178
148534,0.102172034
55181,0.102130116
401022,0.102110769
222171,0.102110769
4905,0.102091421
10574,0.102049503
55679,0.102036605
124538,0.102014033
57157,0.102010809
3600,0.102007584
143872,0.101959216
219287,0.101949543
196968,0.101901175
9414,0.101865705
79023,0.10166901
94235,0.101646438
642280,0.101594846
92312,0.101556152
102,0.101543254
1937,0.101540029
8707,0.101527131
221476,0.101488437
64282,0.101481988
533,0.101459416
1345,0.101456192
341405,0.101443294
55612,0.101420722
10184,0.101411048
148113,0.101388477
285848,0.101388477
54542,0.101375579
8445,0.101359456
246778,0.101317538
65265,0.101311088
4698,0.101301415
4052,0.101282068
10945,0.10126917
83660,0.101246598
26018,0.101201455
3880,0.101107944
84545,0.101095046
100529239,0.10106925
23177,0.101027331
283507,0.101024106
554,0.101017657
79807,0.10096929
51552,0.100943494
9112,0.100940269
153020,0.100920922
5100,0.100885452
105372480,0.100879003
10652,0.100862881
23743,0.100853207
8335,0.100853207
4437,0.100788717
1311,0.100766145
830,0.100762921
110354863,0.100762921
404093,0.100746798
5033,0.100717777
55586,0.100643614
441478,0.100592021
126259,0.100563001
92815,0.100546878
8577,0.100521082
3948,0.100508184
388753,0.10049851
55573,0.100475939
9775,0.100475939
102800314,0.100475939
10936,0.100427571
1340,0.100388877
57000,0.100382428
79981,0.100359856
51474,0.100327611
658,0.100282468
27125,0.100272794
23366,0.100272794
80273,0.100256672
22893,0.100250222
57706,0.100230875
11202,0.100172834
100240735,0.10016961
147657,0.10016961
103,0.100105119
645166,0.100105119
1307,0.100063201
140606,0.100053527
219285,0.100021282
127703,0.099943893
10107,0.099911648
6662,0.099895526
6194,0.099756871
9865,0.099753647
164656,0.0997343
5157,0.099724626
4634,0.099721402
100526832,0.099640789
55783,0.099585972
84266,0.099553727
25996,0.09953438
57600,0.099469889
786,0.099444093
25840,0.099431195
8498,0.099415073
6239,0.099360256
122830,0.099344133
8406,0.099344133
55699,0.09929899
706,0.099276418
84126,0.099266745
6137,0.099257071
3981,0.099237724
57596,0.099166785
3831,0.099147438
284618,0.099053927
23197,0.099041029
54808,0.099018457
942,0.099012008
10371,0.099008784
80243,0.098986212
79786,0.098883027
22924,0.098876578
414245,0.098828211
22807,0.098828211
1284,0.098783067
4671,0.098731475
150353,0.098718577
3081,0.098696005
112694756,0.098696005
339201,0.09866376
10459,0.09866376
7402,0.098657311
10525,0.09859927
2139,0.098586372
162540,0.098544453
728798,0.098531555
6793,0.09849931
440503,0.09843482
81693,0.098418697
81849,0.098396125
84286,0.098370329
283,0.098309063
342897,0.098296165
100507246,0.098286492
57624,0.098209103
6506,0.098209103
2834,0.098183307
196047,0.098064
643955,0.098064
2768,0.098038204
329,0.098022081
875,0.09799951
3983,0.097941469
133619,0.097938244
90665,0.09786408
54498,0.09783506
8446,0.097815712
123228,0.097793141
51187,0.097780243
131873,0.097744773
8544,0.097715752
80274,0.097686732
81876,0.097680283
2248,0.097680283
85474,0.097677058
10800,0.097670609
221749,0.097612568
51094,0.097570649
8835,0.097509383
379025,0.097486812
55274,0.09746424
285440,0.097448118
4762,0.097431995
51427,0.097422321
57205,0.097402974
81562,0.097402974
161291,0.097402974
7809,0.097361056
29969,0.097315912
317649,0.097290116
3139,0.097273994
58512,0.097270769
83850,0.097257871
4862,0.097254647
128864,0.097167585
23205,0.097109543
11127,0.09709987
26509,0.097093421
4284,0.097083747
79086,0.097070849
7763,0.097038604
84661,0.097032155
196446,0.097025706
140890,0.097022481
340205,0.097009583
55120,0.096993461
51333,0.096990236
7594,0.096974114
8986,0.096890276
116841,0.096825786
84340,0.096816112
27443,0.096783867
9839,0.096777418
284297,0.096677458
746,0.096590396
10485,0.096583947
3386,0.096577498
164284,0.096574274
4209,0.096571049
1777,0.09652913
3925,0.09652913
9306,0.096490436
196374,0.09642917
84071,0.096425946
2260,0.09640015
22802,0.096384027
2635,0.096380803
83851,0.096371129
9403,0.096351782
101927015,0.096309863
51686,0.096296965
644890,0.096290516
1482,0.096280843
101929693,0.096242148
8763,0.096226026
8639,0.096203454
388722,0.096167984
1434,0.096135739
5269,0.096126066
8773,0.096113168
770,0.096084147
64766,0.096058351
23650,0.09602933
57402,0.096009983
9651,0.095961615
55847,0.095945493
5626,0.095906799
56254,0.09582941
7276,0.095813288
728323,0.095787491
24142,0.095784267
123876,0.09570043
10910,0.095684307
26084,0.095674633
2762,0.095568224
1487,0.095561775
22955,0.095519857
26063,0.095503734
51084,0.095455366
128229,0.095426346
10135,0.095390876
7504,0.095300589
8309,0.095284467
501,0.095284467
54741,0.095271569
79716,0.095255446
973,0.095232875
9114,0.095210303
283150,0.095152262
10465,0.095049077
23580,0.094971689
64121,0.094942668
1780,0.094881402
284266,0.094845933
56902,0.094816912
127665,0.094816912
10783,0.094778218
6988,0.09476532
604,0.094745973
4501,0.094736299
58533,0.094733075
25828,0.094720176
116983,0.094716952
56990,0.094716952
9184,0.094675033
80207,0.09462989
54901,0.094610543
80216,0.094523481
1109,0.094475113
92609,0.094475113
5864,0.094471889
11321,0.094458991
118487,0.094446093
84070,0.094410623
5427,0.0943945
80335,0.094368704
340578,0.094346133
284439,0.094320336
245936,0.094313887
160287,0.094281642
23742,0.094268744
8642,0.094184907
10297,0.094123641
390927,0.094107518
10239,0.094097845
10799,0.094059151
24145,0.094049477
4150,0.09403013
124359,0.093972089
7771,0.093972089
80256,0.093952741
51663,0.093939843
54108,0.093907598
7481,0.093891476
65061,0.093881802
23295,0.093856006
375759,0.093833434
65078,0.093778618
3714,0.093756046
151636,0.093739923
10412,0.093727025
221938,0.093681882
388561,0.09365931
399473,0.093652861
4498,0.093649637
8992,0.093646412
6792,0.09363029
5732,0.093598045
7135,0.093569024
55198,0.093472289
445,0.09343037
3106,0.093417472
575,0.093369104
11007,0.093320736
353131,0.093269144
79009,0.093246572
57547,0.093243348
3042,0.09323045
7879,0.093220776
6233,0.093214327
55178,0.093211103
284346,0.093172408
4088,0.093156286
391475,0.093082122
136541,0.093078897
10724,0.092985386
2532,0.092962815
197358,0.092920896
100287482,0.092901549
283267,0.092885426
65123,0.092840283
10438,0.092824161
161742,0.092824161
100129583,0.09279514
139324,0.092727425
440519,0.092727425
79823,0.092708078
27166,0.092624241
57510,0.092624241
348,0.092601669
57570,0.092575873
51560,0.09255975
139818,0.092550077
10969,0.092543628
55204,0.092433994
151963,0.092414647
2208,0.092411423
6698,0.092401749
81932,0.092375953
22827,0.092366279
57045,0.092324361
58495,0.092314687
79998,0.092285666
1586,0.092285666
9601,0.092282442
107984399,0.092240523
55856,0.092185706
8464,0.092182482
64167,0.092147012
121256,0.092121216
85452,0.092053501
3718,0.092053501
939,0.092034154
3931,0.091943868
54908,0.091918071
2703,0.091905173
5731,0.091876153
100505887,0.091834234
4994,0.091779417
79783,0.091734274
7846,0.091734274
23160,0.0917246
7441,0.09169558
51182,0.091653661
5188,0.091592395
10393,0.09156015
80331,0.091553701
26207,0.091498884
25798,0.091469864
6821,0.091466639
4654,0.091427945
57419,0.091376353
8386,0.091366679
81844,0.091366679
892,0.091350557
1389,0.091327985
23385,0.091327985
43849,0.091234474
24147,0.091192555
340980,0.091182882
23678,0.091179657
353145,0.091131289
152110,0.091128065
144568,0.091086146
84651,0.091076473
29933,0.091053901
7639,0.090973288
55243,0.090947492
2829,0.090931369
3175,0.0908959
27023,0.090873328
100873985,0.090870104
29,0.09086043
129880,0.090857206
90874,0.090857206
2689,0.090853981
26070,0.090744347
2495,0.090734674
79719,0.090712102
7220,0.090673408
51503,0.090654061
4318,0.090647612
1741,0.090641163
23683,0.090634714
1006,0.090628265
81831,0.090621816
7273,0.090573448
158358,0.090547652
5097,0.090528305
29993,0.090492835
2316,0.090486386
55734,0.090473488
5348,0.090470264
126767,0.090454141
91464,0.090447692
9282,0.090434794
9637,0.090431569
6208,0.09042512
337876,0.090392875
8643,0.090379977
1489,0.090331609
5473,0.090328385
442444,0.090321936
55064,0.090321936
373861,0.090286466
9587,0.090280017
862,0.090270343
84343,0.090250996
284390,0.090244547
340371,0.090241323
4689,0.090238098
284802,0.090167159
57097,0.090157485
9755,0.090122016
60312,0.090118791
122704,0.090102669
22879,0.090054301
388558,0.090034954
3120,0.09002528
2676,0.08999626
100128252,0.089947892
368,0.089928545
92737,0.089857605
515,0.089831809
83940,0.089806013
6480,0.089780217
9772,0.089757645
386685,0.089747972
80305,0.089722176
9896,0.089699604
86,0.089664134
643155,0.089648012
27301,0.089606093
2671,0.089599644
5309,0.08958997
4917,0.089557725
10552,0.089512582
79442,0.089509358
1364,0.089493235
7379,0.089431969
2529,0.089373928
10944,0.089328785
338707,0.089322336
401720,0.089309438
11255,0.089293315
147685,0.089277192
9870,0.089180457
22832,0.089144987
11123,0.089128865
80323,0.08912564
348262,0.089074048
9026,0.089035354
353332,0.088983761
115286,0.088932169
195827,0.088909597
534,0.088870903
83733,0.08882576
5921,0.088693555
4794,0.088651636
101929212,0.088641963
4547,0.088638738
79611,0.088587146
2631,0.08852588
79933,0.088464614
152503,0.088403348
5202,0.088380777
51,0.088358205
139221,0.088306613
8481,0.088303388
6.19E+03,0.088271143
3977,0.088255021
6717,0.088235673
84547,0.088226
246243,0.088180857
5687,0.088158285
10483,0.088135713
1385,0.088132489
728635,0.088080897
50805,0.088055101
81617,0.088045427
4285,0.088016406
55509,0.088009957
81573,0.088003508
8576,0.087968039
83695,0.087942242
5681,0.087880977
84681,0.087868079
55505,0.087868079
84850,0.087842282
340784,0.087839058
56287,0.087803588
146547,0.087768119
100049587,0.087739098
388963,0.087729424
440087,0.087684281
11132,0.087658485
1942,0.0875553
80223,0.087481137
166752,0.087448891
4359,0.087416646
23542,0.087371503
374768,0.087365054
8313,0.087303788
5532,0.087258645
253980,0.08725542
115004,0.087203828
29883,0.087178032
152926,0.087171583
5364,0.087123215
10152,0.087103868
30001,0.087071623
11030,0.087061949
11092,0.086958765
57551,0.086939418
140686,0.086929744
105376805,0.086887826
25898,0.086868478
1154,0.086829784
10335,0.086810437
50846,0.086807213
11330,0.086803988
55697,0.086752396
7520,0.086707253
55256,0.086697579
955,0.086658885
389400,0.086639538
81857,0.086639538
5510,0.086629864
23008,0.086581496
2110,0.086578272
113189,0.086517006
6275,0.086497659
127623,0.086475087
114885,0.08645574
55914,0.086365454
116843,0.08635578
59274,0.086313862
5780,0.086310637
4935,0.086300963
22978,0.08629129
57787,0.08625582
594,0.086246147
148304,0.086181656
11177,0.086175207
10548,0.086171983
9658,0.086123615
391712,0.086117166
64577,0.086107492
5499,0.086059125
150365,0.086023655
51020,0.086004308
220992,0.085975287
84315,0.085959165
56131,0.08595594
125150,0.08589145
221424,0.085872103
641702,0.08585598
55863,0.085843082
55157,0.085820511
9719,0.085801163
10376,0.085781816
546,0.085752796
7090,0.085736673
7712,0.085717326
26538,0.085710877
390201,0.085685081
644068,0.085681856
6894,0.085672183
90288,0.085575447
27022,0.085530304
54345,0.08552063
9552,0.085501283
11119,0.085443242
259285,0.085427119
79825,0.085404548
2934,0.085388425
54968,0.085352956
2596,0.085346507
22921,0.085333608
51026,0.085323935
80835,0.085259445
79850,0.085236873
3631,0.085233648
7317,0.085233648
96597,0.085233648
54957,0.085201403
4606,0.085182056
334,0.085178832
126668,0.085162709
130026,0.085127239
51455,0.085098219
9447,0.085069198
23368,0.085059525
23731,0.085046627
6655,0.085036953
6139,0.085027279
145482,0.085024055
10771,0.085017606
6342,0.085004708
57472,0.084901523
22932,0.084866054
109286553,0.084833808
79784,0.084730624
643853,0.084727399
5542,0.084682256
340665,0.084653235
79184,0.084624215
10804,0.084598419
3418,0.084585521
4534,0.084537153
143689,0.084517806
58513,0.084504908
5866,0.08449201
492303,0.084469438
107282092,0.084459764
3329,0.084437193
6446,0.084433968
100507055,0.084427519
8575,0.084417846
55669,0.084398499
7167,0.08439205
